order_id,customer_id,seller_id,product_id,order_date,quantity,unit_price,discount_rate,order_value,delivery_days,order_status,payment_method,seller_rating,delivery_bucket,rating_bucket,discount_bucket
ORD49477,C06439,S0076,P0166,2025-05-03,2,2129,0.05,4045.1,2,Delivered,UPI,3.4,1-3 Days,Low Rating,1-10%
ORD49478,C02201,S0704,P0359,2025-04-07,2,854,0.0,1708.0,4,Returned,UPI,3.2,4-6 Days,Low Rating,No Discount
ORD49479,C08858,S0775,P0484,2025-11-18,2,4324,0.05,8215.6,5,Delivered,COD,3.8,4-6 Days,Medium Rating,1-10%
ORD49480,C09052,S0921,P0419,2025-01-02,1,1917,0.2,1533.6,3,Delivered,UPI,4.9,1-3 Days,High Rating,11-20%
ORD49481,C04006,S0547,P0229,2025-05-19,1,559,0.3,391.3,4,Delivered,COD,4.5,4-6 Days,Medium Rating,21-30%
ORD49482,C09142,S0575,P0300,2025-08-30,1,4931,0.2,3944.8,6,Delivered,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD49483,C00546,S0040,P0113,2025-06-02,2,2445,0.05,4645.5,3,Delivered,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD49484,C08698,S0027,P0413,2025-11-12,1,2992,0.25,2244.0,2,Delivered,COD,3.6,1-3 Days,Medium Rating,21-30%
ORD49485,C02152,S0512,P0127,2025-11-02,1,936,0.1,842.4,1,Delivered,Wallet,3.7,1-3 Days,Medium Rating,1-10%
ORD49486,C09745,S0474,P0042,2025-12-14,1,4670,0.0,4670.0,6,Returned,COD,3.3,4-6 Days,Low Rating,No Discount
ORD49487,C04746,S0193,P0153,2025-08-01,2,1558,0.1,2804.4,2,Delivered,COD,3.5,1-3 Days,Low Rating,1-10%
ORD49488,C00880,S0005,P0407,2025-03-26,2,838,0.3,1173.2,6,Delivered,UPI,3.7,4-6 Days,Medium Rating,21-30%
ORD49489,C03988,S0944,P0073,2025-09-25,1,4090,0.15,3476.5,5,Delivered,UPI,3.5,4-6 Days,Low Rating,11-20%
ORD49490,C00020,S0086,P0302,2025-02-27,2,4819,0.15,8192.3,3,Delivered,UPI,4.9,1-3 Days,High Rating,11-20%
ORD49491,C04597,S0315,P0066,2025-06-16,2,2552,0.0,5104.0,4,Delivered,UPI,4.9,4-6 Days,High Rating,No Discount
ORD49492,C07657,S0062,P0494,2025-03-02,1,1956,0.1,1760.4,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD49493,C06393,S0825,P0490,2025-07-26,1,3546,0.1,3191.4,2,Delivered,UPI,4.0,1-3 Days,Medium Rating,1-10%
ORD49494,C07318,S0851,P0476,2025-06-07,2,3839,0.25,5758.5,5,Delivered,Wallet,3.5,4-6 Days,Low Rating,21-30%
ORD49495,C00181,S0483,P0021,2025-06-27,2,740,0.2,1184.0,3,Delivered,Debit Card,3.9,1-3 Days,Medium Rating,11-20%
ORD49496,C02356,S0054,P0038,2025-10-07,1,4110,0.15,3493.5,3,Delivered,UPI,4.4,1-3 Days,Medium Rating,11-20%
ORD49497,C09497,S0584,P0366,2025-06-14,4,1888,0.0,7552.0,3,Delivered,COD,4.5,1-3 Days,Medium Rating,No Discount
ORD49498,C00189,S0862,P0204,2025-07-21,1,4835,0.0,4835.0,4,Delivered,COD,3.8,4-6 Days,Medium Rating,No Discount
ORD49499,C08114,S0930,P0204,2025-02-18,2,4835,0.2,7736.0,4,Delivered,Debit Card,3.8,4-6 Days,Medium Rating,11-20%
ORD49500,C06992,S0319,P0221,2025-08-14,1,1064,0.15,904.4,9,Delivered,Credit Card,5.0,7-10 Days,High Rating,11-20%
ORD49501,C06771,S0545,P0364,2025-09-08,1,1013,0.0,1013.0,2,Delivered,COD,4.7,1-3 Days,High Rating,No Discount
ORD49502,C03133,S0929,P0098,2025-01-09,1,4012,0.1,3610.8,8,Delivered,COD,4.9,7-10 Days,High Rating,1-10%
ORD49503,C06451,S0132,P0322,2025-03-30,1,4606,0.15,3915.1,3,Delivered,UPI,4.8,1-3 Days,High Rating,11-20%
ORD49504,C02748,S0105,P0494,2025-08-16,1,1956,0.3,1369.2,3,Delivered,COD,3.0,1-3 Days,Low Rating,21-30%
ORD49505,C08425,S0012,P0242,2025-07-08,1,1145,0.15,973.25,5,Delivered,COD,4.0,4-6 Days,Medium Rating,11-20%
ORD49506,C00021,S0344,P0015,2025-07-25,2,696,0.1,1252.8,3,Delivered,UPI,3.6,1-3 Days,Medium Rating,1-10%
ORD49507,C07984,S0144,P0277,2025-04-24,1,343,0.25,257.25,10,Returned,UPI,4.3,7-10 Days,Medium Rating,21-30%
ORD49508,C07144,S0253,P0433,2025-08-27,1,355,0.2,284.0,5,Delivered,UPI,4.9,4-6 Days,High Rating,11-20%
ORD49509,C05570,S0368,P0058,2025-05-26,2,3614,0.05,6866.6,4,Cancelled,UPI,3.2,4-6 Days,Low Rating,1-10%
ORD49510,C03707,S0818,P0253,2025-11-08,1,3696,0.15,3141.6,2,Delivered,UPI,4.8,1-3 Days,High Rating,11-20%
ORD49511,C07258,S0602,P0107,2025-12-11,1,3016,0.15,2563.6,2,Delivered,UPI,3.6,1-3 Days,Medium Rating,11-20%
ORD49512,C06244,S0168,P0403,2025-11-27,1,1372,0.25,1029.0,6,Cancelled,UPI,4.1,4-6 Days,Medium Rating,21-30%
ORD49513,C04100,S0268,P0394,2025-01-29,1,4524,0.05,4297.8,7,Delivered,UPI,3.7,7-10 Days,Medium Rating,1-10%
ORD49514,C03491,S0375,P0002,2025-05-17,2,3419,0.3,4786.6,8,Delivered,UPI,4.5,7-10 Days,Medium Rating,21-30%
ORD49515,C03587,S0524,P0022,2025-07-25,1,987,0.15,838.95,4,Delivered,Credit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD49516,C01035,S0903,P0476,2025-04-24,3,3839,0.2,9213.6,2,Delivered,UPI,4.3,1-3 Days,Medium Rating,11-20%
ORD49517,C00881,S0729,P0132,2025-05-10,1,3023,0.1,2720.7,8,Delivered,UPI,3.7,7-10 Days,Medium Rating,1-10%
ORD49518,C05790,S0979,P0286,2025-07-09,2,3893,0.05,7396.7,10,Delivered,UPI,4.8,7-10 Days,High Rating,1-10%
ORD49519,C09629,S0668,P0085,2025-09-29,1,2152,0.25,1614.0,6,Delivered,UPI,4.8,4-6 Days,High Rating,21-30%
ORD49520,C00243,S0940,P0334,2025-10-08,2,419,0.0,838.0,1,Delivered,UPI,3.5,1-3 Days,Low Rating,No Discount
ORD49521,C07273,S0939,P0022,2025-11-05,1,987,0.15,838.95,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,11-20%
ORD49522,C01987,S0005,P0185,2025-08-01,1,3253,0.1,2927.7,1,Delivered,Debit Card,3.7,1-3 Days,Medium Rating,1-10%
ORD49523,C08066,S0495,P0214,2025-04-13,1,4788,0.1,4309.2,2,Delivered,UPI,4.3,1-3 Days,Medium Rating,1-10%
ORD49524,C00162,S0885,P0210,2025-11-03,1,617,0.2,493.6,4,Delivered,COD,4.7,4-6 Days,High Rating,11-20%
ORD49525,C02076,S0588,P0212,2025-01-15,1,838,0.15,712.3,3,Delivered,UPI,4.6,1-3 Days,High Rating,11-20%
ORD49526,C05192,S0360,P0160,2025-06-20,1,1996,0.15,1696.6,2,Delivered,UPI,5.0,1-3 Days,High Rating,11-20%
ORD49527,C08306,S0143,P0492,2025-03-16,1,1715,0.05,1629.25,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD49528,C08421,S0767,P0363,2025-07-03,1,1581,0.1,1422.9,8,Delivered,UPI,4.3,7-10 Days,Medium Rating,1-10%
ORD49529,C04266,S0355,P0450,2025-08-18,1,430,0.1,387.0,10,Delivered,COD,4.6,7-10 Days,High Rating,1-10%
ORD49530,C06132,S0532,P0027,2025-09-11,1,4397,0.05,4177.15,4,Delivered,Debit Card,4.7,4-6 Days,High Rating,1-10%
ORD49531,C01957,S0908,P0145,2025-03-29,1,1024,0.05,972.8,2,Delivered,UPI,4.3,1-3 Days,Medium Rating,1-10%
ORD49532,C05893,S0735,P0399,2025-08-25,3,3964,0.15,10108.2,3,Delivered,UPI,4.9,1-3 Days,High Rating,11-20%
ORD49533,C09809,S0727,P0051,2025-09-21,3,4545,0.25,10226.25,3,Delivered,COD,4.6,1-3 Days,High Rating,21-30%
ORD49534,C04953,S0350,P0358,2025-09-27,1,3833,0.1,3449.7,9,Delivered,Wallet,5.0,7-10 Days,High Rating,1-10%
ORD49535,C02480,S0148,P0195,2025-03-06,1,2823,0.1,2540.7,5,Delivered,COD,4.4,4-6 Days,Medium Rating,1-10%
ORD49536,C06552,S0382,P0308,2025-07-12,1,2520,0.05,2394.0,9,Delivered,UPI,3.6,7-10 Days,Medium Rating,1-10%
ORD49537,C09351,S0212,P0448,2025-11-17,2,869,0.1,1564.2,9,Delivered,COD,4.3,7-10 Days,Medium Rating,1-10%
ORD49538,C06864,S0563,P0241,2025-03-18,1,1440,0.05,1368.0,3,Delivered,COD,4.0,1-3 Days,Medium Rating,1-10%
ORD49539,C03646,S0056,P0482,2025-10-23,3,3301,0.1,8912.7,6,Delivered,COD,3.4,4-6 Days,Low Rating,1-10%
ORD49540,C04289,S0559,P0039,2025-01-02,1,1306,0.05,1240.7,4,Returned,Wallet,3.8,4-6 Days,Medium Rating,1-10%
ORD49541,C05108,S0802,P0230,2025-11-14,1,3018,0.15,2565.3,7,Delivered,Wallet,4.7,7-10 Days,High Rating,11-20%
ORD49542,C08915,S0293,P0239,2025-11-21,1,1331,0.2,1064.8,6,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD49543,C01022,S0676,P0164,2025-10-03,1,1443,0.1,1298.7,1,Cancelled,COD,4.1,1-3 Days,Medium Rating,1-10%
ORD49544,C03426,S0393,P0292,2025-04-21,3,3002,0.3,6304.200000000001,9,Cancelled,Debit Card,4.4,7-10 Days,Medium Rating,21-30%
ORD49545,C08967,S0887,P0140,2025-06-29,3,3000,0.1,8100.0,6,Cancelled,UPI,4.8,4-6 Days,High Rating,1-10%
ORD49546,C09821,S0275,P0388,2025-07-09,4,4030,0.2,12896.0,2,Delivered,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD49547,C09912,S0588,P0267,2025-10-21,3,3861,0.1,10424.7,6,Delivered,UPI,4.6,4-6 Days,High Rating,1-10%
ORD49548,C09065,S0740,P0494,2025-02-24,2,1956,0.0,3912.0,2,Delivered,COD,4.0,1-3 Days,Medium Rating,No Discount
ORD49549,C03292,S0495,P0176,2025-12-08,1,2736,0.3,1915.2,4,Delivered,COD,4.3,4-6 Days,Medium Rating,21-30%
ORD49550,C09735,S0208,P0402,2025-09-29,2,660,0.1,1188.0,5,Delivered,COD,4.0,4-6 Days,Medium Rating,1-10%
ORD49551,C00714,S0431,P0127,2025-07-13,2,936,0.05,1778.4,10,Returned,COD,4.0,7-10 Days,Medium Rating,1-10%
ORD49552,C03225,S0970,P0232,2025-12-12,1,1625,0.0,1625.0,4,Delivered,Debit Card,3.8,4-6 Days,Medium Rating,No Discount
ORD49553,C06727,S0240,P0399,2025-02-26,2,3964,0.0,7928.0,3,Delivered,COD,3.3,1-3 Days,Low Rating,No Discount
ORD49554,C06137,S0615,P0045,2025-10-20,1,3674,0.2,2939.2,2,Delivered,UPI,4.1,1-3 Days,Medium Rating,11-20%
ORD49555,C06328,S0886,P0402,2025-03-22,4,660,0.0,2640.0,4,Delivered,UPI,3.2,4-6 Days,Low Rating,No Discount
ORD49556,C00471,S0235,P0488,2025-12-02,1,588,0.0,588.0,5,Delivered,UPI,4.9,4-6 Days,High Rating,No Discount
ORD49557,C06733,S0976,P0062,2025-04-05,1,4896,0.05,4651.2,3,Delivered,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD49558,C05610,S0251,P0389,2025-07-05,1,2578,0.0,2578.0,2,Delivered,COD,3.9,1-3 Days,Medium Rating,No Discount
ORD49559,C00445,S0641,P0233,2025-06-05,4,3708,0.2,11865.6,6,Delivered,UPI,4.2,4-6 Days,Medium Rating,11-20%
ORD49560,C04565,S0643,P0054,2025-10-25,1,3997,0.1,3597.3,3,Delivered,Wallet,4.9,1-3 Days,High Rating,1-10%
ORD49561,C09681,S0916,P0019,2025-03-19,2,4610,0.25,6915.0,3,Delivered,UPI,3.4,1-3 Days,Low Rating,21-30%
ORD49562,C01759,S0032,P0083,2025-02-03,2,3747,0.05,7119.3,3,Delivered,Debit Card,4.8,1-3 Days,High Rating,1-10%
ORD49563,C00424,S0508,P0432,2025-11-12,2,2203,0.15,3745.1,4,Delivered,Debit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD49564,C09089,S0668,P0364,2025-08-15,1,1013,0.2,810.4,4,Cancelled,UPI,4.8,4-6 Days,High Rating,11-20%
ORD49565,C03921,S0812,P0344,2025-05-16,2,1568,0.0,3136.0,2,Delivered,UPI,3.6,1-3 Days,Medium Rating,No Discount
ORD49566,C00054,S0281,P0273,2025-05-01,1,4137,0.05,3930.15,5,Delivered,COD,4.7,4-6 Days,High Rating,1-10%
ORD49567,C01751,S0500,P0375,2025-07-12,1,1534,0.2,1227.2,5,Delivered,COD,4.4,4-6 Days,Medium Rating,11-20%
ORD49568,C05114,S0500,P0127,2025-04-15,1,936,0.2,748.8,1,Delivered,Credit Card,4.4,1-3 Days,Medium Rating,11-20%
ORD49569,C02513,S0770,P0244,2025-08-25,2,1814,0.05,3446.6,3,Delivered,Credit Card,4.6,1-3 Days,High Rating,1-10%
ORD49570,C05351,S0885,P0300,2025-04-01,1,4931,0.15,4191.35,3,Delivered,UPI,4.7,1-3 Days,High Rating,11-20%
ORD49571,C03510,S0728,P0172,2025-03-10,2,3708,0.1,6674.4,2,Delivered,COD,3.4,1-3 Days,Low Rating,1-10%
ORD49572,C02749,S0577,P0253,2025-04-21,2,3696,0.15,6283.2,1,Delivered,COD,3.3,1-3 Days,Low Rating,11-20%
ORD49573,C02231,S0896,P0146,2025-07-27,1,3940,0.1,3546.0,3,Delivered,COD,3.7,1-3 Days,Medium Rating,1-10%
ORD49574,C06877,S0646,P0190,2025-08-19,4,1541,0.2,4931.2,6,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD49575,C08422,S0231,P0310,2025-01-14,1,1584,0.05,1504.8,2,Delivered,COD,4.6,1-3 Days,High Rating,1-10%
ORD49576,C01083,S0705,P0404,2025-07-26,2,1866,0.1,3358.8,1,Delivered,COD,4.9,1-3 Days,High Rating,1-10%
ORD49577,C05125,S0265,P0261,2025-10-10,1,2480,0.0,2480.0,10,Delivered,COD,3.2,7-10 Days,Low Rating,No Discount
ORD49578,C06302,S0581,P0047,2025-06-15,1,2731,0.15,2321.35,8,Delivered,COD,3.1,7-10 Days,Low Rating,11-20%
ORD49579,C08115,S0722,P0382,2025-03-31,2,2362,0.15,4015.4,3,Delivered,COD,4.0,1-3 Days,Medium Rating,11-20%
ORD49580,C04045,S0029,P0378,2025-04-19,1,3891,0.1,3501.9,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,1-10%
ORD49581,C07424,S0988,P0244,2025-11-22,1,1814,0.05,1723.3,5,Delivered,UPI,4.7,4-6 Days,High Rating,1-10%
ORD49582,C09037,S0567,P0400,2025-08-15,1,4368,0.25,3276.0,4,Delivered,UPI,3.5,4-6 Days,Low Rating,21-30%
ORD49583,C00040,S0716,P0151,2025-03-30,1,3638,0.3,2546.6000000000004,3,Delivered,UPI,4.8,1-3 Days,High Rating,21-30%
ORD49584,C05416,S0653,P0473,2025-07-22,1,3812,0.15,3240.2,7,Delivered,COD,5.0,7-10 Days,High Rating,11-20%
ORD49585,C08881,S0573,P0165,2025-07-11,1,4607,0.1,4146.3,4,Delivered,Debit Card,3.1,4-6 Days,Low Rating,1-10%
ORD49586,C03921,S0659,P0015,2025-12-17,2,696,0.2,1113.6,8,Delivered,UPI,4.1,7-10 Days,Medium Rating,11-20%
ORD49587,C07174,S0926,P0269,2025-09-07,1,1629,0.25,1221.75,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,21-30%
ORD49588,C02980,S0385,P0354,2025-03-21,2,2379,0.25,3568.5,4,Delivered,UPI,4.9,4-6 Days,High Rating,21-30%
ORD49589,C06422,S0331,P0497,2025-01-24,1,459,0.1,413.1,4,Delivered,Credit Card,4.9,4-6 Days,High Rating,1-10%
ORD49590,C03071,S0671,P0235,2025-09-09,1,3064,0.05,2910.8,3,Delivered,COD,4.6,1-3 Days,High Rating,1-10%
ORD49591,C02513,S0077,P0359,2025-03-06,1,854,0.15,725.9,5,Delivered,COD,4.3,4-6 Days,Medium Rating,11-20%
ORD49592,C05519,S0337,P0134,2025-08-02,1,2269,0.3,1588.3000000000002,4,Delivered,COD,4.1,4-6 Days,Medium Rating,21-30%
ORD49593,C09449,S0902,P0194,2025-07-27,1,438,0.2,350.4,2,Delivered,Wallet,4.3,1-3 Days,Medium Rating,11-20%
ORD49594,C05320,S0427,P0243,2025-02-07,2,3346,0.0,6692.0,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,No Discount
ORD49595,C02442,S0993,P0391,2025-09-18,1,4401,0.1,3960.9,9,Delivered,COD,4.5,7-10 Days,Medium Rating,1-10%
ORD49596,C02211,S0677,P0283,2025-04-07,2,281,0.25,421.5,3,Delivered,Credit Card,4.8,1-3 Days,High Rating,21-30%
ORD49597,C09140,S0306,P0349,2025-03-27,1,3066,0.1,2759.4,1,Delivered,Credit Card,4.9,1-3 Days,High Rating,1-10%
ORD49598,C06824,S0499,P0309,2025-06-22,1,758,0.05,720.1,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD49599,C04225,S0157,P0123,2025-08-15,1,525,0.25,393.75,9,Delivered,UPI,4.8,7-10 Days,High Rating,21-30%
ORD49600,C04477,S0622,P0477,2025-07-05,3,900,0.1,2430.0,3,Delivered,UPI,3.2,1-3 Days,Low Rating,1-10%
ORD49601,C02102,S0502,P0188,2025-11-06,1,1152,0.15,979.2,3,Delivered,Credit Card,3.2,1-3 Days,Low Rating,11-20%
ORD49602,C05650,S0684,P0123,2025-02-27,1,525,0.2,420.0,7,Delivered,COD,3.3,7-10 Days,Low Rating,11-20%
ORD49603,C07045,S0859,P0244,2025-04-14,3,1814,0.25,4081.5,6,Delivered,UPI,4.8,4-6 Days,High Rating,21-30%
ORD49604,C08303,S0421,P0227,2025-06-09,1,3826,0.3,2678.2,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,21-30%
ORD49605,C08939,S0051,P0406,2025-07-06,1,3520,0.25,2640.0,4,Delivered,UPI,4.5,4-6 Days,Medium Rating,21-30%
ORD49606,C05316,S0354,P0043,2025-09-15,1,4502,0.1,4051.8,8,Delivered,UPI,3.7,7-10 Days,Medium Rating,1-10%
ORD49607,C03795,S0589,P0455,2025-05-21,1,2265,0.2,1812.0,5,Delivered,UPI,3.6,4-6 Days,Medium Rating,11-20%
ORD49608,C06249,S0984,P0387,2025-09-24,2,3025,0.05,5747.5,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,1-10%
ORD49609,C09117,S0354,P0463,2025-08-10,3,4386,0.2,10526.4,6,Delivered,UPI,3.7,4-6 Days,Medium Rating,11-20%
ORD49610,C06317,S0722,P0358,2025-01-07,2,3833,0.15,6516.1,4,Delivered,Credit Card,4.0,4-6 Days,Medium Rating,11-20%
ORD49611,C07495,S0307,P0369,2025-10-29,3,1864,0.1,5032.8,5,Delivered,UPI,3.6,4-6 Days,Medium Rating,1-10%
ORD49612,C01640,S0633,P0331,2025-08-23,2,4376,0.15,7439.2,10,Cancelled,COD,4.4,7-10 Days,Medium Rating,11-20%
ORD49613,C05089,S0355,P0075,2025-07-31,2,504,0.1,907.2,3,Delivered,UPI,4.6,1-3 Days,High Rating,1-10%
ORD49614,C03478,S0963,P0106,2025-09-14,3,344,0.05,980.4,6,Cancelled,COD,3.7,4-6 Days,Medium Rating,1-10%
ORD49615,C08734,S0999,P0156,2025-09-27,2,3871,0.2,6193.6,4,Delivered,UPI,4.7,4-6 Days,High Rating,11-20%
ORD49616,C00547,S0663,P0309,2025-11-14,1,758,0.05,720.1,4,Cancelled,Credit Card,3.1,4-6 Days,Low Rating,1-10%
ORD49617,C03525,S0028,P0423,2025-05-23,1,1709,0.0,1709.0,4,Delivered,Debit Card,3.9,4-6 Days,Medium Rating,No Discount
ORD49618,C00346,S0512,P0386,2025-09-02,1,4882,0.3,3417.4,4,Delivered,Wallet,3.7,4-6 Days,Medium Rating,21-30%
ORD49619,C09002,S0897,P0077,2025-04-15,2,3907,0.15,6641.9,2,Delivered,Debit Card,4.8,1-3 Days,High Rating,11-20%
ORD49620,C09792,S0811,P0437,2025-07-22,1,1885,0.15,1602.25,2,Delivered,COD,3.1,1-3 Days,Low Rating,11-20%
ORD49621,C07296,S0956,P0400,2025-01-17,1,4368,0.1,3931.2,2,Delivered,COD,3.4,1-3 Days,Low Rating,1-10%
ORD49622,C01541,S0446,P0468,2025-10-15,2,2699,0.0,5398.0,7,Cancelled,UPI,4.2,7-10 Days,Medium Rating,No Discount
ORD49623,C09791,S0405,P0451,2025-10-14,1,4188,0.25,3141.0,3,Delivered,COD,3.1,1-3 Days,Low Rating,21-30%
ORD49624,C08326,S0482,P0046,2025-02-14,1,2776,0.1,2498.4,5,Delivered,COD,4.9,4-6 Days,High Rating,1-10%
ORD49625,C07425,S0841,P0462,2025-07-02,1,912,0.1,820.8,4,Delivered,UPI,4.7,4-6 Days,High Rating,1-10%
ORD49626,C02207,S0960,P0314,2025-09-19,1,697,0.2,557.6,8,Delivered,COD,3.1,7-10 Days,Low Rating,11-20%
ORD49627,C06813,S0090,P0198,2025-09-06,3,4446,0.15,11337.3,1,Delivered,UPI,4.6,1-3 Days,High Rating,11-20%
ORD49628,C09725,S0470,P0300,2025-01-09,2,4931,0.05,9368.9,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD49629,C08927,S0077,P0229,2025-07-10,1,559,0.2,447.2,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD49630,C05706,S0293,P0169,2025-01-02,1,332,0.1,298.8,3,Delivered,UPI,4.3,1-3 Days,Medium Rating,1-10%
ORD49631,C07140,S0015,P0465,2025-07-06,1,4270,0.25,3202.5,4,Returned,UPI,3.0,4-6 Days,Low Rating,21-30%
ORD49632,C04397,S0728,P0144,2025-11-11,1,3902,0.15,3316.7,3,Delivered,UPI,3.4,1-3 Days,Low Rating,11-20%
ORD49633,C05991,S0278,P0449,2025-09-01,1,2342,0.15,1990.7,6,Delivered,UPI,4.7,4-6 Days,High Rating,11-20%
ORD49634,C08319,S0406,P0290,2025-09-22,2,1814,0.05,3446.6,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD49635,C01057,S0165,P0122,2025-01-18,4,3015,0.05,11457.0,6,Delivered,Debit Card,4.3,4-6 Days,Medium Rating,1-10%
ORD49636,C07829,S0483,P0422,2025-07-07,2,2322,0.2,3715.2,5,Delivered,COD,3.9,4-6 Days,Medium Rating,11-20%
ORD49637,C03236,S0602,P0276,2025-04-20,1,301,0.0,301.0,10,Delivered,Credit Card,3.6,7-10 Days,Medium Rating,No Discount
ORD49638,C09524,S0095,P0132,2025-06-12,1,3023,0.2,2418.4,5,Delivered,COD,3.2,4-6 Days,Low Rating,11-20%
ORD49639,C02407,S0881,P0132,2025-02-28,1,3023,0.25,2267.25,6,Delivered,Debit Card,3.6,4-6 Days,Medium Rating,21-30%
ORD49640,C06295,S0521,P0157,2025-09-29,2,2359,0.2,3774.4,4,Delivered,Credit Card,3.9,4-6 Days,Medium Rating,11-20%
ORD49641,C08587,S0413,P0436,2025-08-01,1,2218,0.15,1885.3,4,Delivered,Debit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD49642,C04025,S0471,P0361,2025-03-04,3,434,0.15,1106.7,4,Delivered,Debit Card,3.6,4-6 Days,Medium Rating,11-20%
ORD49643,C09519,S0734,P0216,2025-01-06,1,2002,0.0,2002.0,3,Delivered,UPI,4.3,1-3 Days,Medium Rating,No Discount
ORD49644,C00423,S0426,P0342,2025-10-05,1,3062,0.15,2602.7,9,Delivered,COD,4.4,7-10 Days,Medium Rating,11-20%
ORD49645,C04561,S0356,P0364,2025-08-03,3,1013,0.1,2735.1,1,Delivered,COD,4.0,1-3 Days,Medium Rating,1-10%
ORD49646,C09270,S0248,P0023,2025-11-19,2,554,0.15,941.8,4,Delivered,UPI,4.9,4-6 Days,High Rating,11-20%
ORD49647,C09081,S0910,P0227,2025-09-30,1,3826,0.0,3826.0,3,Delivered,COD,3.0,1-3 Days,Low Rating,No Discount
ORD49648,C03377,S0757,P0395,2025-04-09,2,2266,0.15,3852.2,5,Delivered,COD,3.1,4-6 Days,Low Rating,11-20%
ORD49649,C04861,S0354,P0070,2025-07-29,2,955,0.15,1623.5,3,Delivered,Credit Card,3.7,1-3 Days,Medium Rating,11-20%
ORD49650,C07121,S0106,P0186,2025-12-14,1,4399,0.2,3519.2,4,Delivered,COD,4.8,4-6 Days,High Rating,11-20%
ORD49651,C04310,S0724,P0029,2025-01-06,1,4168,0.1,3751.2,6,Delivered,Wallet,4.2,4-6 Days,Medium Rating,1-10%
ORD49652,C05279,S0658,P0099,2025-05-17,1,2439,0.2,1951.2,1,Delivered,UPI,4.7,1-3 Days,High Rating,11-20%
ORD49653,C07695,S0134,P0004,2025-10-25,1,1183,0.0,1183.0,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,No Discount
ORD49654,C03707,S0124,P0094,2025-08-12,1,4509,0.05,4283.55,4,Delivered,Credit Card,4.2,4-6 Days,Medium Rating,1-10%
ORD49655,C09329,S0148,P0475,2025-08-30,3,1144,0.15,2917.2,3,Delivered,COD,4.4,1-3 Days,Medium Rating,11-20%
ORD49656,C04231,S0712,P0206,2025-11-15,1,1273,0.15,1082.05,1,Delivered,UPI,4.4,1-3 Days,Medium Rating,11-20%
ORD49657,C03585,S0834,P0408,2025-08-09,1,4568,0.1,4111.2,4,Cancelled,Debit Card,4.4,4-6 Days,Medium Rating,1-10%
ORD49658,C08523,S0325,P0170,2025-10-24,1,3245,0.0,3245.0,1,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD49659,C01579,S0675,P0161,2025-03-08,2,4335,0.1,7803.0,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD49660,C05825,S0872,P0064,2025-10-16,1,2942,0.0,2942.0,5,Delivered,Wallet,3.9,4-6 Days,Medium Rating,No Discount
ORD49661,C07558,S0156,P0324,2025-10-18,1,1806,0.0,1806.0,5,Delivered,COD,4.2,4-6 Days,Medium Rating,No Discount
ORD49662,C01196,S0828,P0399,2025-07-03,1,3964,0.05,3765.8,3,Delivered,Credit Card,4.9,1-3 Days,High Rating,1-10%
ORD49663,C00352,S0999,P0095,2025-04-28,1,4804,0.3,3362.8,7,Delivered,COD,4.7,7-10 Days,High Rating,21-30%
ORD49664,C05483,S0523,P0155,2025-10-07,1,2759,0.1,2483.1,3,Delivered,Wallet,3.2,1-3 Days,Low Rating,1-10%
ORD49665,C03216,S0380,P0463,2025-01-20,1,4386,0.0,4386.0,2,Delivered,Credit Card,4.4,1-3 Days,Medium Rating,No Discount
ORD49666,C06580,S0292,P0250,2025-09-10,2,718,0.0,1436.0,2,Delivered,UPI,4.6,1-3 Days,High Rating,No Discount
ORD49667,C02935,S0214,P0468,2025-08-13,2,2699,0.1,4858.2,1,Delivered,COD,4.7,1-3 Days,High Rating,1-10%
ORD49668,C06708,S0174,P0316,2025-09-01,1,1728,0.15,1468.8,1,Delivered,Credit Card,4.2,1-3 Days,Medium Rating,11-20%
ORD49669,C00894,S0920,P0299,2025-10-24,1,2529,0.3,1770.3000000000002,7,Delivered,UPI,4.0,7-10 Days,Medium Rating,21-30%
